Country Name,Country Code,Indicator Name,Indicator Code,Region,Income Group,Year,Value
Burkina Faso,BFA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Low income,2019,50.2
Burkina Faso,BFA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Low income,2019,88.1
Burundi,BDI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Low income,2019,9.05940628
Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Low income,2019,62.18
Burundi,BDI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Low income,2019,449.0
Burundi,BDI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Low income,2019,35.7
Burundi,BDI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Low income,2019,56.2
Cabo Verde,CPV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Upper middle income,2019,4.82431316
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Upper middle income,2019,75.449
Cabo Verde,CPV,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Upper middle income,2019,41.0
Cabo Verde,CPV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Upper middle income,2019,13.2
Cabo Verde,CPV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Upper middle income,2019,14.1
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific,Lower middle income,2019,5.05801058
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific,Lower middle income,2019,70.127
Cambodia,KHM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,East Asia & Pacific,Lower middle income,2019,149.0
Cambodia,KHM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,East Asia & Pacific,Lower middle income,2019,20.1
Cambodia,KHM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,East Asia & Pacific,Lower middle income,2019,22.8
Cameroon,CMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Lower middle income,2019,3.65157914
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Lower middle income,2019,61.695
Cameroon,CMR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Lower middle income,2019,336.0
Cameroon,CMR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Lower middle income,2019,46.9
Cameroon,CMR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Lower middle income,2019,76.6
Canada,CAN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,North America,High income,2019,11.04823494
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,North America,High income,2019,82.15853658536587
Canada,CAN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,North America,High income,2019,12.0
Canada,CAN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,North America,High income,2019,4.5
Canada,CAN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,North America,High income,2019,5.2
Cayman Islands,CYM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,High income,2019,
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,High income,2019,79.052
Cayman Islands,CYM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,High income,2019,
Cayman Islands,CYM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,High income,2019,
Cayman Islands,CYM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,High income,2019,
Central African Republic,CAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Low income,2019,7.76081514
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Low income,2019,31.53
Central African Republic,CAF,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Low income,2019,1650.0
Central African Republic,CAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Low income,2019,128.9
Central African Republic,CAF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Low income,2019,254.7
Chad,TCD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Low income,2019,3.38471627
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Low income,2019,52.993
Chad,TCD,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Low income,2019,958.0
Chad,TCD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Low income,2019,64.6
Chad,TCD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Low income,2019,114.0
Channel Islands,CHI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2019,
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2019,81.2
Channel Islands,CHI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2019,
Channel Islands,CHI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2019,
Channel Islands,CHI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2019,
Chile,CHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,High income,2019,9.30968475
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,High income,2019,80.324
Chile,CHL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,High income,2019,11.0
Chile,CHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,High income,2019,6.0
Chile,CHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,High income,2019,7.0
China,CHN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific,Upper middle income,2019,5.26516867
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific,Upper middle income,2019,77.94
China,CHN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,East Asia & Pacific,Upper middle income,2019,21.0
China,CHN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,East Asia & Pacific,Upper middle income,2019,6.0
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,East Asia & Pacific,Upper middle income,2019,8.0
Colombia,COL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,Upper middle income,2019,7.83404827
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,Upper middle income,2019,76.793
Colombia,COL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,Upper middle income,2019,66.0
Colombia,COL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,Upper middle income,2019,12.3
Colombia,COL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,Upper middle income,2019,13.5
Comoros,COM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Lower middle income,2019,5.18044472
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Lower middle income,2019,65.662
Comoros,COM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Lower middle income,2019,202.0
Comoros,COM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Lower middle income,2019,39.8
Comoros,COM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Lower middle income,2019,44.8
"Congo, Dem. Rep.",COD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Low income,2019,3.508039
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Low income,2019,60.242
"Congo, Dem. Rep.",COD,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Low income,2019,493.0
"Congo, Dem. Rep.",COD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Low income,2019,56.5
"Congo, Dem. Rep.",COD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Low income,2019,92.2
"Congo, Rep.",COG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Lower middle income,2019,2.34771276
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Lower middle income,2019,63.152
"Congo, Rep.",COG,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Lower middle income,2019,245.0
"Congo, Rep.",COG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Lower middle income,2019,33.2
"Congo, Rep.",COG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Lower middle income,2019,52.2
Costa Rica,CRI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,High income,2019,7.2212491
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,High income,2019,80.296
Costa Rica,CRI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,High income,2019,26.0
Costa Rica,CRI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,High income,2019,7.9
Costa Rica,CRI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,High income,2019,9.1
Cote d'Ivoire,CIV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Lower middle income,2019,3.18916845
Cote d'Ivoire,CIV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Lower middle income,2019,60.274
Cote d'Ivoire,CIV,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Lower middle income,2019,429.0
Cote d'Ivoire,CIV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Lower middle income,2019,51.8
Cote d'Ivoire,CIV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Lower middle income,2019,75.3
Croatia,HRV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2019,6.78699923
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2019,78.22439024390245
Croatia,HRV,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2019,4.0
Croatia,HRV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2019,4.0
Croatia,HRV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2019,4.7
Cuba,CUB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,Upper middle income,2019,11.08501148
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,Upper middle income,2019,77.413
Cuba,CUB,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,Upper middle income,2019,40.0
Cuba,CUB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,Upper middle income,2019,5.4
Cuba,CUB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,Upper middle income,2019,6.9
Curacao,CUW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,High income,2019,
Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,High income,2019,76.492
Curacao,CUW,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,High income,2019,
Curacao,CUW,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,High income,2019,
Curacao,CUW,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,High income,2019,
Cyprus,CYP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2019,6.99843168
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2019,81.454
Cyprus,CYP,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2019,13.0
Cyprus,CYP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2019,2.5
Cyprus,CYP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2019,3.0
Czechia,CZE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2019,7.48754358
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2019,79.22926829268295
Czechia,CZE,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2019,3.0
Czechia,CZE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2019,2.4
Czechia,CZE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2019,3.0
Denmark,DNK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2019,10.18468761
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2019,81.45121951219514
Denmark,DNK,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2019,4.0
Denmark,DNK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2019,3.3
Denmark,DNK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2019,3.8
Djibouti,DJI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle East & North Africa,Lower middle income,2019,2.41347837
Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa,Lower middle income,2019,64.381
Djibouti,DJI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Middle East & North Africa,Lower middle income,2019,194.0
Djibouti,DJI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Middle East & North Africa,Lower middle income,2019,50.2
Djibouti,DJI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Middle East & North Africa,Lower middle income,2019,57.5
Dominica,DMA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,Upper middle income,2019,5.16903925
Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,Upper middle income,2019,71.305
Dominica,DMA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,Upper middle income,2019,41.0
Dominica,DMA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,Upper middle income,2019,30.6
Dominica,DMA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,Upper middle income,2019,33.0
Dominican Republic,DOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,Upper middle income,2019,4.36808872
Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,Upper middle income,2019,73.112
Dominican Republic,DOM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,Upper middle income,2019,118.0
Dominican Republic,DOM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,Upper middle income,2019,30.9
Dominican Republic,DOM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,Upper middle income,2019,34.4
Ecuador,ECU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,Upper middle income,2019,7.80878448
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,Upper middle income,2019,77.286
Ecuador,ECU,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,Upper middle income,2019,62.0
Ecuador,ECU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,Upper middle income,2019,11.7
Ecuador,ECU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,Upper middle income,2019,13.8
"Egypt, Arab Rep.",EGY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle East & North Africa,Lower middle income,2019,4.5994668
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa,Lower middle income,2019,71.213
"Egypt, Arab Rep.",EGY,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Middle East & North Africa,Lower middle income,2019,19.0
"Egypt, Arab Rep.",EGY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Middle East & North Africa,Lower middle income,2019,22.9
"Egypt, Arab Rep.",EGY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Middle East & North Africa,Lower middle income,2019,24.8
El Salvador,SLV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,Upper middle income,2019,8.80846119
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,Upper middle income,2019,71.725
